seq_id	source	type	start	end	score	strand	phase	attributes	length
chromosome_03	JGI_gene	gene	4840624	4843612	.	+	.	ChCC-v11007731m.g	2988
chromosome_03	JGI_gene	gene	4856378	4857781	.	+	.	ChCC-v11007734m.g	1403
chromosome_03	JGI_gene	gene	4857912	4860844	.	-	.	ChCC-v11007735m.g	2932
chromosome_03	JGI_gene	gene	4861071	4862441	.	+	.	ChCC-v11007736m.g	1370
chromosome_03	JGI_gene	gene	4862679	4865074	.	-	.	ChCC-v11007737m.g	2395
chromosome_03	JGI_gene	gene	4865440	4867358	.	+	.	ChCC-v11007738m.g	1918
chromosome_03	JGI_gene	gene	4872644	4875407	.	-	.	ChCC-v11007741m.g	2763
chromosome_03	JGI_gene	gene	4875756	4879357	.	-	.	ChCC-v11007742m.g	3601
chromosome_03	JGI_gene	gene	4880277	4881091	.	-	.	ChCC-v11007747m.g	814
chromosome_03	JGI_gene	gene	4881080	4884374	.	-	.	ChCC-v11007748m.g	3294
chromosome_03	JGI_gene	gene	4884599	4888414	.	-	.	ChCC-v11007749m.g	3815
chromosome_03	JGI_gene	gene	4888514	4893658	.	-	.	ChCC-v11007751m.g	5144
chromosome_03	JGI_gene	gene	4893869	4900130	.	-	.	ChCC-v11007753m.g	6261
chromosome_03	JGI_gene	gene	4900095	4907416	.	+	.	ChCC-v11007754m.g	7321
chromosome_03	JGI_gene	gene	4908166	4911508	.	+	.	ChCC-v11007757m.g	3342
chromosome_03	JGI_gene	gene	4911992	4915029	.	-	.	ChCC-v11007758m.g	3037
chromosome_03	JGI_gene	gene	4915504	4925992	.	+	.	ChCC-v11007759m.g	10488
chromosome_03	JGI_gene	gene	4926136	4933088	.	+	.	ChCC-v11007761m.g	6952
chromosome_03	JGI_gene	gene	4933123	4933866	.	+	.	ChCC-v11007762m.g	743
chromosome_03	JGI_gene	gene	4933179	4936978	.	-	.	ChCC-v11007764m.g	3799
chromosome_03	JGI_gene	gene	4936955	4939355	.	+	.	ChCC-v11007765m.g	2400
chromosome_03	JGI_gene	gene	4939215	4942489	.	+	.	ChCC-v11007766m.g	3274
chromosome_03	JGI_gene	gene	4942826	4945260	.	+	.	ChCC-v11007767m.g	2434
chromosome_03	JGI_gene	gene	4946830	4949763	.	+	.	ChCC-v11007770m.g	2933
chromosome_03	JGI_gene	gene	4951427	4953640	.	+	.	ChCC-v11007772m.g	2213
chromosome_03	JGI_gene	gene	4956416	4972872	.	-	.	ChCC-v11007775m.g	16456
chromosome_03	JGI_gene	gene	4972988	4976785	.	-	.	ChCC-v11007778m.g	3797
chromosome_03	JGI_gene	gene	4976752	4980148	.	-	.	ChCC-v11007779m.g	3396
chromosome_03	JGI_gene	gene	4979896	4986275	.	+	.	ChCC-v11007780m.g	6379
chromosome_03	JGI_gene	gene	4985746	4990122	.	+	.	ChCC-v11007781m.g	4376
chromosome_03	JGI_gene	gene	4990105	4994305	.	+	.	ChCC-v11007782m.g	4200
chromosome_03	JGI_gene	gene	4994004	4995930	.	+	.	ChCC-v11007783m.g	1926
chromosome_03	JGI_gene	gene	4998412	5001201	.	-	.	ChCC-v11007788m.g	2789
chromosome_03	JGI_gene	gene	5001244	5005640	.	-	.	ChCC-v11007789m.g	4396
chromosome_03	JGI_gene	gene	5006861	5010474	.	-	.	ChCC-v11007791m.g	3613
chromosome_03	JGI_gene	gene	5010583	5012346	.	+	.	ChCC-v11007793m.g	1763
chromosome_03	JGI_gene	gene	5012164	5016297	.	-	.	ChCC-v11007794m.g	4133
chromosome_03	JGI_gene	gene	5017383	5024956	.	+	.	ChCC-v11007797m.g	7573
chromosome_03	JGI_gene	gene	5025683	5028281	.	-	.	ChCC-v11007798m.g	2598
chromosome_03	JGI_gene	gene	5028504	5032382	.	+	.	ChCC-v11007799m.g	3878
chromosome_03	JGI_gene	gene	5032956	5033319	.	+	.	ChCC-v11007801m.g	363
chromosome_03	JGI_gene	gene	5033781	5038785	.	-	.	ChCC-v11007802m.g	5004
chromosome_03	JGI_gene	gene	5038736	5042362	.	+	.	ChCC-v11007804m.g	3626
chromosome_03	JGI_gene	gene	5042982	5062813	.	-	.	ChCC-v11007806m.g	19831
chromosome_03	JGI_gene	gene	5063141	5066674	.	+	.	ChCC-v11007807m.g	3533
chromosome_03	JGI_gene	gene	5063949	5070122	.	-	.	ChCC-v11007809m.g	6173
chromosome_03	JGI_gene	gene	5070235	5073398	.	+	.	ChCC-v11007810m.g	3163
chromosome_03	JGI_gene	gene	5073605	5076547	.	+	.	ChCC-v11007811m.g	2942
chromosome_03	JGI_gene	gene	5077224	5080213	.	-	.	ChCC-v11007815m.g	2989
chromosome_03	JGI_gene	gene	5079710	5083080	.	+	.	ChCC-v11007816m.g	3370
chromosome_03	JGI_gene	gene	5082910	5086301	.	-	.	ChCC-v11007817m.g	3391
chromosome_03	JGI_gene	gene	5086001	5091328	.	-	.	ChCC-v11007820m.g	5327
chromosome_03	JGI_gene	gene	5091225	5091825	.	+	.	ChCC-v11007821m.g	600
chromosome_03	JGI_gene	gene	5094599	5100118	.	-	.	ChCC-v11007826m.g	5519
chromosome_03	JGI_gene	gene	5100454	5103046	.	-	.	ChCC-v11007827m.g	2592
chromosome_03	JGI_gene	gene	5102995	5108598	.	+	.	ChCC-v11007828m.g	5603
chromosome_03	JGI_gene	gene	5108435	5114342	.	+	.	ChCC-v11007829m.g	5907
chromosome_03	JGI_gene	gene	5113850	5122300	.	-	.	ChCC-v11007831m.g	8450
chromosome_03	JGI_gene	gene	5122238	5123864	.	+	.	ChCC-v11007834m.g	1626
chromosome_03	JGI_gene	gene	5123321	5131491	.	-	.	ChCC-v11007850m.g	8170
chromosome_03	JGI_gene	gene	5131677	5139096	.	-	.	ChCC-v11007854m.g	7419
chromosome_03	JGI_gene	gene	5139447	5144777	.	-	.	ChCC-v11007860m.g	5330
chromosome_03	JGI_gene	gene	5144633	5148146	.	+	.	ChCC-v11007865m.g	3513
chromosome_03	JGI_gene	gene	5153814	5156578	.	-	.	ChCC-v11007867m.g	2764
chromosome_03	JGI_gene	gene	5156621	5161801	.	-	.	ChCC-v11007869m.g	5180
chromosome_03	JGI_gene	gene	5162459	5168939	.	-	.	ChCC-v11007872m.g	6480
chromosome_03	JGI_gene	gene	5168819	5169522	.	+	.	ChCC-v11007874m.g	703
chromosome_03	JGI_gene	gene	5169877	5174834	.	-	.	ChCC-v11007877m.g	4957
chromosome_03	JGI_gene	gene	5174629	5178247	.	+	.	ChCC-v11007878m.g	3618
chromosome_03	JGI_gene	gene	5177834	5183015	.	-	.	ChCC-v11007879m.g	5181
chromosome_03	JGI_gene	gene	5183040	5185266	.	+	.	ChCC-v11007880m.g	2226
chromosome_03	JGI_gene	gene	5185152	5189891	.	-	.	ChCC-v11007883m.g	4739
chromosome_03	JGI_gene	gene	5189765	5194743	.	+	.	ChCC-v11007885m.g	4978
chromosome_03	JGI_gene	gene	5194349	5198346	.	+	.	ChCC-v11007886m.g	3997
chromosome_03	JGI_gene	gene	5199465	5200781	.	-	.	ChCC-v11007888m.g	1316
chromosome_03	JGI_gene	gene	5200782	5201666	.	-	.	ChCC-v11007889m.g	884
chromosome_03	JGI_gene	gene	5201943	5203797	.	-	.	ChCC-v11007890m.g	1854
chromosome_03	JGI_gene	gene	5203712	5206116	.	+	.	ChCC-v11007892m.g	2404
chromosome_03	JGI_gene	gene	5206071	5211400	.	-	.	ChCC-v11007895m.g	5329
chromosome_03	JGI_gene	gene	5211442	5213057	.	+	.	ChCC-v11007896m.g	1615
chromosome_03	JGI_gene	gene	5218565	5220809	.	-	.	ChCC-v11007901m.g	2244
chromosome_03	JGI_gene	gene	5222959	5226445	.	+	.	ChCC-v11007903m.g	3486
chromosome_03	JGI_gene	gene	5226446	5230030	.	+	.	ChCC-v11007904m.g	3584
chromosome_03	JGI_gene	gene	5229949	5232662	.	-	.	ChCC-v11007906m.g	2713
chromosome_03	JGI_gene	gene	5232840	5240469	.	-	.	ChCC-v11007907m.g	7629
chromosome_03	JGI_gene	gene	5240304	5244005	.	+	.	ChCC-v11007911m.g	3701
chromosome_03	JGI_gene	gene	5244493	5246835	.	+	.	ChCC-v11007913m.g	2342
chromosome_03	JGI_gene	gene	5247366	5260841	.	-	.	ChCC-v11007915m.g	13475
chromosome_03	JGI_gene	gene	5261251	5263836	.	+	.	ChCC-v11007919m.g	2585
chromosome_03	JGI_gene	gene	5265934	5270044	.	-	.	ChCC-v11007920m.g	4110
chromosome_03	JGI_gene	gene	5270090	5272663	.	+	.	ChCC-v11007921m.g	2573
chromosome_03	JGI_gene	gene	5272661	5279130	.	+	.	ChCC-v11007922m.g	6469
chromosome_03	JGI_gene	gene	5278918	5285129	.	-	.	ChCC-v11007926m.g	6211
chromosome_03	JGI_gene	gene	5285242	5289721	.	+	.	ChCC-v11007927m.g	4479
chromosome_03	JGI_gene	gene	5289585	5290799	.	-	.	ChCC-v11007928m.g	1214
chromosome_03	JGI_gene	gene	5291370	5299575	.	-	.	ChCC-v11007929m.g	8205
chromosome_03	JGI_gene	gene	5299608	5304109	.	+	.	ChCC-v11007934m.g	4501
chromosome_03	JGI_gene	gene	5304553	5311782	.	-	.	ChCC-v11007937m.g	7229
chromosome_03	JGI_gene	gene	5313485	5320153	.	+	.	ChCC-v11007939m.g	6668
chromosome_03	JGI_gene	gene	5318998	5323201	.	-	.	ChCC-v11007945m.g	4203
chromosome_03	JGI_gene	gene	5323312	5326041	.	-	.	ChCC-v11007947m.g	2729
chromosome_03	JGI_gene	gene	5326043	5327538	.	+	.	ChCC-v11007948m.g	1495
chromosome_03	JGI_gene	gene	5328097	5334936	.	+	.	ChCC-v11007951m.g	6839
chromosome_03	JGI_gene	gene	5335939	5337214	.	-	.	ChCC-v11007955m.g	1275
chromosome_03	JGI_gene	gene	5337549	5338573	.	+	.	ChCC-v11007956m.g	1024
chromosome_03	JGI_gene	gene	5339323	5341785	.	+	.	ChCC-v11007960m.g	2462
chromosome_03	JGI_gene	gene	5342634	5348541	.	+	.	ChCC-v11007964m.g	5907
chromosome_03	JGI_gene	gene	5348462	5355948	.	+	.	ChCC-v11007966m.g	7486
chromosome_03	JGI_gene	gene	5356652	5357884	.	-	.	ChCC-v11007971m.g	1232
chromosome_03	JGI_gene	gene	5358237	5359845	.	+	.	ChCC-v11007972m.g	1608
chromosome_03	JGI_gene	gene	5360906	5369599	.	+	.	ChCC-v11007976m.g	8693
chromosome_03	JGI_gene	gene	5369396	5371899	.	+	.	ChCC-v11007978m.g	2503
chromosome_03	JGI_gene	gene	5372691	5378291	.	-	.	ChCC-v11007979m.g	5600
chromosome_03	JGI_gene	gene	5378491	5380821	.	-	.	ChCC-v11007994m.g	2330
chromosome_03	JGI_gene	gene	5380872	5384474	.	+	.	ChCC-v11007995m.g	3602
chromosome_03	JGI_gene	gene	5383673	5386537	.	-	.	ChCC-v11007996m.g	2864
chromosome_03	JGI_gene	gene	5386489	5390943	.	+	.	ChCC-v11007998m.g	4454
chromosome_03	JGI_gene	gene	5388637	5405536	.	-	.	ChCC-v11008000m.g	16899
chromosome_03	JGI_gene	gene	5408617	5413253	.	-	.	ChCC-v11008003m.g	4636
chromosome_03	JGI_gene	gene	5413191	5415834	.	-	.	ChCC-v11008005m.g	2643
chromosome_03	JGI_gene	gene	5415567	5418113	.	-	.	ChCC-v11008006m.g	2546
chromosome_03	JGI_gene	gene	5418055	5420586	.	+	.	ChCC-v11008008m.g	2531
chromosome_03	JGI_gene	gene	5436696	5442277	.	-	.	ChCC-v11008009m.g	5581
chromosome_03	JGI_gene	gene	5442312	5444338	.	+	.	ChCC-v11008011m.g	2026
chromosome_03	JGI_gene	gene	5443358	5446306	.	-	.	ChCC-v11008012m.g	2948
chromosome_03	JGI_gene	gene	5446388	5448303	.	+	.	ChCC-v11008014m.g	1915
chromosome_03	JGI_gene	gene	5448219	5454982	.	+	.	ChCC-v11008015m.g	6763
chromosome_03	JGI_gene	gene	5455746	5459110	.	-	.	ChCC-v11008020m.g	3364
chromosome_03	JGI_gene	gene	5458890	5462291	.	-	.	ChCC-v11008021m.g	3401
chromosome_03	JGI_gene	gene	5462100	5467868	.	+	.	ChCC-v11008022m.g	5768
chromosome_03	JGI_gene	gene	5469489	5470618	.	-	.	ChCC-v11008032m.g	1129
chromosome_03	JGI_gene	gene	5470722	5475736	.	+	.	ChCC-v11008033m.g	5014
chromosome_03	JGI_gene	gene	5476796	5482038	.	-	.	ChCC-v11008037m.g	5242
chromosome_03	JGI_gene	gene	5481864	5484985	.	-	.	ChCC-v11008039m.g	3121
chromosome_03	JGI_gene	gene	5484817	5489634	.	+	.	ChCC-v11008041m.g	4817
chromosome_03	JGI_gene	gene	5491871	5496454	.	-	.	ChCC-v11008048m.g	4583
chromosome_03	JGI_gene	gene	5495740	5499893	.	+	.	ChCC-v11008050m.g	4153
chromosome_03	JGI_gene	gene	5499640	5502055	.	-	.	ChCC-v11008051m.g	2415
chromosome_03	JGI_gene	gene	5502008	5506873	.	-	.	ChCC-v11008052m.g	4865
chromosome_03	JGI_gene	gene	5506454	5510013	.	+	.	ChCC-v11008053m.g	3559
chromosome_03	JGI_gene	gene	5509796	5518240	.	+	.	ChCC-v11008055m.g	8444
chromosome_03	JGI_gene	gene	5518241	5520886	.	-	.	ChCC-v11008056m.g	2645
chromosome_03	JGI_gene	gene	5521099	5532479	.	-	.	ChCC-v11008057m.g	11380
chromosome_03	JGI_gene	gene	5533059	5537562	.	+	.	ChCC-v11008058m.g	4503
chromosome_03	JGI_gene	gene	5537340	5540170	.	-	.	ChCC-v11008061m.g	2830
chromosome_03	JGI_gene	gene	5539872	5542900	.	+	.	ChCC-v11008063m.g	3028
chromosome_03	JGI_gene	gene	5542626	5547553	.	+	.	ChCC-v11008064m.g	4927
chromosome_03	JGI_gene	gene	5546115	5547308	.	-	.	ChCC-v11008065m.g	1193
chromosome_03	JGI_gene	gene	5548401	5554258	.	-	.	ChCC-v11008066m.g	5857
chromosome_03	JGI_gene	gene	5554644	5558103	.	-	.	ChCC-v11008067m.g	3459
chromosome_03	JGI_gene	gene	5558231	5568878	.	+	.	ChCC-v11008069m.g	10647
chromosome_03	JGI_gene	gene	5568879	5571720	.	-	.	ChCC-v11008070m.g	2841
chromosome_03	JGI_gene	gene	5572426	5577854	.	-	.	ChCC-v11008074m.g	5428
chromosome_03	JGI_gene	gene	5578847	5589635	.	+	.	ChCC-v11008076m.g	10788
chromosome_03	JGI_gene	gene	5589357	5592747	.	-	.	ChCC-v11008082m.g	3390
chromosome_03	JGI_gene	gene	5593671	5595576	.	-	.	ChCC-v11008088m.g	1905
chromosome_03	JGI_gene	gene	5595405	5601269	.	+	.	ChCC-v11008089m.g	5864
chromosome_03	JGI_gene	gene	5601596	5604727	.	+	.	ChCC-v11008090m.g	3131
chromosome_03	JGI_gene	gene	5604567	5607582	.	-	.	ChCC-v11008091m.g	3015
chromosome_03	JGI_gene	gene	5607593	5611271	.	-	.	ChCC-v11008092m.g	3678
chromosome_03	JGI_gene	gene	5611199	5614940	.	+	.	ChCC-v11008094m.g	3741
chromosome_03	JGI_gene	gene	5615101	5617273	.	+	.	ChCC-v11008098m.g	2172
chromosome_03	JGI_gene	gene	5617499	5624035	.	-	.	ChCC-v11008099m.g	6536
chromosome_03	JGI_gene	gene	5623959	5627646	.	+	.	ChCC-v11008100m.g	3687
chromosome_03	JGI_gene	gene	5628963	5631440	.	-	.	ChCC-v11008104m.g	2477
chromosome_03	JGI_gene	gene	5631610	5634802	.	-	.	ChCC-v11008105m.g	3192
chromosome_03	JGI_gene	gene	5635568	5636979	.	-	.	ChCC-v11008107m.g	1411
chromosome_03	JGI_gene	gene	5637192	5642440	.	+	.	ChCC-v11008110m.g	5248
chromosome_03	JGI_gene	gene	5642288	5647255	.	-	.	ChCC-v11008111m.g	4967
chromosome_03	JGI_gene	gene	5647621	5651086	.	+	.	ChCC-v11008112m.g	3465
chromosome_03	JGI_gene	gene	5650772	5654090	.	-	.	ChCC-v11008113m.g	3318
chromosome_03	JGI_gene	gene	5655481	5657895	.	-	.	ChCC-v11008115m.g	2414
chromosome_03	JGI_gene	gene	5657735	5662929	.	-	.	ChCC-v11008116m.g	5194
chromosome_03	JGI_gene	gene	5662948	5670240	.	+	.	ChCC-v11008120m.g	7292
chromosome_03	JGI_gene	gene	5667963	5674420	.	+	.	ChCC-v11008122m.g	6457
chromosome_03	JGI_gene	gene	5675134	5678722	.	-	.	ChCC-v11008124m.g	3588
chromosome_03	JGI_gene	gene	5678539	5681334	.	+	.	ChCC-v11008126m.g	2795
chromosome_03	JGI_gene	gene	5681434	5685967	.	+	.	ChCC-v11008127m.g	4533
chromosome_03	JGI_gene	gene	5701331	5711410	.	-	.	ChCC-v11008133m.g	10079
chromosome_03	JGI_gene	gene	5711617	5711897	.	+	.	ChCC-v11008134m.g	280
chromosome_03	JGI_gene	gene	5712490	5715662	.	-	.	ChCC-v11008138m.g	3172
chromosome_03	JGI_gene	gene	5716437	5723662	.	-	.	ChCC-v11008139m.g	7225
chromosome_03	JGI_gene	gene	5723615	5727810	.	+	.	ChCC-v11008142m.g	4195
chromosome_03	JGI_gene	gene	5727658	5731329	.	-	.	ChCC-v11008146m.g	3671
chromosome_03	JGI_gene	gene	5732022	5736181	.	+	.	ChCC-v11008147m.g	4159
chromosome_03	JGI_gene	gene	5736603	5737218	.	-	.	ChCC-v11008151m.g	615
chromosome_03	JGI_gene	gene	5737481	5739708	.	+	.	ChCC-v11008152m.g	2227
chromosome_03	JGI_gene	gene	5739552	5745145	.	-	.	ChCC-v11008153m.g	5593
chromosome_03	JGI_gene	gene	5745156	5750012	.	-	.	ChCC-v11008155m.g	4856
chromosome_03	JGI_gene	gene	5750050	5763300	.	+	.	ChCC-v11008157m.g	13250
chromosome_03	JGI_gene	gene	5763296	5764984	.	-	.	ChCC-v11008159m.g	1688
chromosome_03	JGI_gene	gene	5766056	5770433	.	+	.	ChCC-v11008162m.g	4377
chromosome_03	JGI_gene	gene	5769585	5776995	.	+	.	ChCC-v11008163m.g	7410
chromosome_03	JGI_gene	gene	5779894	5783407	.	-	.	ChCC-v11008165m.g	3513
chromosome_03	JGI_gene	gene	5783355	5798267	.	+	.	ChCC-v11008166m.g	14912
chromosome_03	JGI_gene	gene	5798265	5800041	.	+	.	ChCC-v11008168m.g	1776
chromosome_03	JGI_gene	gene	5800500	5802234	.	+	.	ChCC-v11008169m.g	1734
chromosome_03	JGI_gene	gene	5802981	5804402	.	+	.	ChCC-v11008170m.g	1421
chromosome_03	JGI_gene	gene	5809400	5819496	.	-	.	ChCC-v11008174m.g	10096
chromosome_03	JGI_gene	gene	5819146	5831017	.	+	.	ChCC-v11008175m.g	11871
chromosome_03	JGI_gene	gene	5834504	5840739	.	-	.	ChCC-v11008177m.g	6235
chromosome_03	JGI_gene	gene	5840902	5845436	.	+	.	ChCC-v11008178m.g	4534
chromosome_03	JGI_gene	gene	5845263	5850473	.	+	.	ChCC-v11008180m.g	5210
chromosome_03	JGI_gene	gene	5850599	5855302	.	+	.	ChCC-v11008181m.g	4703
chromosome_03	JGI_gene	gene	5872172	5878090	.	+	.	ChCC-v11008187m.g	5918
chromosome_03	JGI_gene	gene	5877343	5880310	.	-	.	ChCC-v11008190m.g	2967
chromosome_03	JGI_gene	gene	5880354	5882995	.	+	.	ChCC-v11008191m.g	2641
chromosome_03	JGI_gene	gene	5882232	5889263	.	-	.	ChCC-v11008193m.g	7031
chromosome_03	JGI_gene	gene	5893703	5895474	.	-	.	ChCC-v11008196m.g	1771
chromosome_03	JGI_gene	gene	5896253	5898158	.	-	.	ChCC-v11008200m.g	1905
chromosome_03	JGI_gene	gene	5898571	5905219	.	+	.	ChCC-v11008201m.g	6648
chromosome_03	JGI_gene	gene	5923955	5929800	.	+	.	ChCC-v11008204m.g	5845
chromosome_03	JGI_gene	gene	5930220	5934360	.	-	.	ChCC-v11008207m.g	4140
chromosome_03	JGI_gene	gene	5933120	5935141	.	-	.	ChCC-v11008208m.g	2021
chromosome_03	JGI_gene	gene	5935095	5938790	.	+	.	ChCC-v11008210m.g	3695
chromosome_03	JGI_gene	gene	5938197	5946416	.	-	.	ChCC-v11008214m.g	8219
chromosome_03	JGI_gene	gene	5946495	5951668	.	+	.	ChCC-v11008218m.g	5173
chromosome_03	JGI_gene	gene	5951557	5954942	.	-	.	ChCC-v11008219m.g	3385
chromosome_03	JGI_gene	gene	5955017	5971707	.	+	.	ChCC-v11008220m.g	16690
chromosome_03	JGI_gene	gene	5971614	5972830	.	+	.	ChCC-v11008222m.g	1216
chromosome_03	JGI_gene	gene	5973511	5975994	.	+	.	ChCC-v11008226m.g	2483
chromosome_03	JGI_gene	gene	5975809	5979524	.	-	.	ChCC-v11008227m.g	3715
chromosome_03	JGI_gene	gene	5979400	5981679	.	-	.	ChCC-v11008228m.g	2279
chromosome_03	JGI_gene	gene	5981816	5982807	.	-	.	ChCC-v11008230m.g	991
chromosome_03	JGI_gene	gene	5982808	5987727	.	-	.	ChCC-v11008231m.g	4919
chromosome_03	JGI_gene	gene	5987746	5990574	.	+	.	ChCC-v11008232m.g	2828
chromosome_03	JGI_gene	gene	5990476	5993165	.	+	.	ChCC-v11008233m.g	2689
chromosome_03	JGI_gene	gene	5992630	5995040	.	+	.	ChCC-v11008234m.g	2410
chromosome_03	JGI_gene	gene	5995702	5997461	.	+	.	ChCC-v11008236m.g	1759
chromosome_03	JGI_gene	gene	5997228	6009025	.	+	.	ChCC-v11008237m.g	11797
chromosome_03	JGI_gene	gene	6009080	6017227	.	-	.	ChCC-v11008240m.g	8147
chromosome_03	JGI_gene	gene	6016935	6020811	.	-	.	ChCC-v11008246m.g	3876
chromosome_03	JGI_gene	gene	6022308	6023174	.	-	.	ChCC-v11008249m.g	866
chromosome_03	JGI_gene	gene	6023215	6027144	.	-	.	ChCC-v11008252m.g	3929
chromosome_03	JGI_gene	gene	6027200	6031869	.	+	.	ChCC-v11008253m.g	4669
chromosome_03	JGI_gene	gene	6031564	6032187	.	-	.	ChCC-v11008254m.g	623
chromosome_03	JGI_gene	gene	6032298	6037992	.	+	.	ChCC-v11008256m.g	5694
chromosome_03	JGI_gene	gene	6037442	6043439	.	-	.	ChCC-v11008257m.g	5997
chromosome_03	JGI_gene	gene	6044402	6054305	.	-	.	ChCC-v11008262m.g	9903
chromosome_03	JGI_gene	gene	6054312	6057411	.	-	.	ChCC-v11008263m.g	3099
chromosome_03	JGI_gene	gene	6057253	6063136	.	+	.	ChCC-v11008264m.g	5883
chromosome_03	JGI_gene	gene	6062937	6066240	.	+	.	ChCC-v11008266m.g	3303
chromosome_03	JGI_gene	gene	6066539	6071221	.	+	.	ChCC-v11008267m.g	4682
chromosome_03	JGI_gene	gene	6071395	6080885	.	+	.	ChCC-v11008268m.g	9490
chromosome_03	JGI_gene	gene	6082960	6093252	.	-	.	ChCC-v11008271m.g	10292
chromosome_03	JGI_gene	gene	6097601	6101437	.	+	.	ChCC-v11008272m.g	3836
chromosome_03	JGI_gene	gene	6103101	6107524	.	-	.	ChCC-v11008275m.g	4423
chromosome_03	JGI_gene	gene	6107351	6115155	.	-	.	ChCC-v11008278m.g	7804
chromosome_03	JGI_gene	gene	6115527	6125129	.	+	.	ChCC-v11008280m.g	9602
chromosome_03	JGI_gene	gene	6134144	6139641	.	-	.	ChCC-v11008283m.g	5497
chromosome_03	JGI_gene	gene	6139694	6145444	.	-	.	ChCC-v11008285m.g	5750
chromosome_03	JGI_gene	gene	6145215	6147465	.	-	.	ChCC-v11008286m.g	2250
chromosome_03	JGI_gene	gene	6147228	6149861	.	-	.	ChCC-v11008287m.g	2633
chromosome_03	JGI_gene	gene	6150631	6151902	.	+	.	ChCC-v11008288m.g	1271
chromosome_03	JGI_gene	gene	6152349	6160547	.	-	.	ChCC-v11008292m.g	8198
chromosome_03	JGI_gene	gene	6160652	6163007	.	+	.	ChCC-v11008295m.g	2355
chromosome_03	JGI_gene	gene	6163248	6167323	.	+	.	ChCC-v11008300m.g	4075
chromosome_03	JGI_gene	gene	6167839	6169813	.	+	.	ChCC-v11008303m.g	1974
chromosome_03	JGI_gene	gene	6169665	6172486	.	-	.	ChCC-v11008304m.g	2821
chromosome_03	JGI_gene	gene	6172541	6176216	.	+	.	ChCC-v11008305m.g	3675
chromosome_03	JGI_gene	gene	6176651	6186632	.	+	.	ChCC-v11008307m.g	9981
chromosome_03	JGI_gene	gene	6187664	6189382	.	+	.	ChCC-v11008309m.g	1718
chromosome_03	JGI_gene	gene	6189492	6190603	.	-	.	ChCC-v11008310m.g	1111
chromosome_03	JGI_gene	gene	6191305	6193904	.	+	.	ChCC-v11008311m.g	2599
chromosome_03	JGI_gene	gene	6201459	6211296	.	-	.	ChCC-v11008312m.g	9837
chromosome_03	JGI_gene	gene	6211866	6215817	.	+	.	ChCC-v11008313m.g	3951
chromosome_03	JGI_gene	gene	6216732	6219901	.	-	.	ChCC-v11008314m.g	3169
chromosome_03	JGI_gene	gene	6219564	6227666	.	-	.	ChCC-v11008315m.g	8102
chromosome_03	JGI_gene	gene	6228170	6235034	.	+	.	ChCC-v11008316m.g	6864
chromosome_03	JGI_gene	gene	6235050	6241023	.	+	.	ChCC-v11008319m.g	5973
chromosome_03	JGI_gene	gene	6240858	6247459	.	+	.	ChCC-v11008322m.g	6601
chromosome_03	JGI_gene	gene	6247647	6253311	.	+	.	ChCC-v11008324m.g	5664
chromosome_03	JGI_gene	gene	6253516	6258718	.	+	.	ChCC-v11008327m.g	5202
chromosome_03	JGI_gene	gene	6267587	6268584	.	+	.	ChCC-v11008331m.g	997
chromosome_03	JGI_gene	gene	6269757	6271806	.	-	.	ChCC-v11008333m.g	2049
chromosome_03	JGI_gene	gene	6272050	6275315	.	+	.	ChCC-v11008334m.g	3265
chromosome_03	JGI_gene	gene	6276411	6293460	.	-	.	ChCC-v11008335m.g	17049
chromosome_03	JGI_gene	gene	6293660	6297099	.	-	.	ChCC-v11008336m.g	3439
chromosome_03	JGI_gene	gene	6297095	6300283	.	+	.	ChCC-v11008337m.g	3188
chromosome_03	JGI_gene	gene	6300828	6304712	.	-	.	ChCC-v11008339m.g	3884
chromosome_03	JGI_gene	gene	6304789	6305067	.	-	.	ChCC-v11008341m.g	278
chromosome_03	JGI_gene	gene	6307206	6309677	.	+	.	ChCC-v11008342m.g	2471
chromosome_03	JGI_gene	gene	6309942	6311198	.	+	.	ChCC-v11008343m.g	1256
chromosome_03	JGI_gene	gene	6311476	6315013	.	-	.	ChCC-v11008344m.g	3537
chromosome_03	JGI_gene	gene	6316723	6328596	.	+	.	ChCC-v11008346m.g	11873
chromosome_03	JGI_gene	gene	6330513	6343096	.	-	.	ChCC-v11008352m.g	12583
chromosome_03	JGI_gene	gene	6343111	6348340	.	-	.	ChCC-v11008357m.g	5229
chromosome_03	JGI_gene	gene	6348304	6357011	.	+	.	ChCC-v11008358m.g	8707
chromosome_03	JGI_gene	gene	6354576	6370287	.	+	.	ChCC-v11008360m.g	15711
chromosome_03	JGI_gene	gene	6370486	6370824	.	+	.	ChCC-v11008366m.g	338
chromosome_03	JGI_gene	gene	6370867	6374355	.	+	.	ChCC-v11008367m.g	3488
chromosome_03	JGI_gene	gene	6374723	6391479	.	-	.	ChCC-v11008368m.g	16756
chromosome_03	JGI_gene	gene	6391836	6396233	.	+	.	ChCC-v11008371m.g	4397
chromosome_03	JGI_gene	gene	6397069	6400841	.	+	.	ChCC-v11008372m.g	3772
chromosome_03	JGI_gene	gene	6407704	6409049	.	-	.	ChCC-v11008376m.g	1345
chromosome_03	JGI_gene	gene	6409087	6416982	.	-	.	ChCC-v11008377m.g	7895
chromosome_03	JGI_gene	gene	6417076	6424496	.	+	.	ChCC-v11008378m.g	7420
